KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
3208,1,遠野市,,0,,,25366,12222,13144,9622
32080010,2,遠野市,上組町,0,,,366,169,197,144
32080020,2,遠野市,東上組町,0,,,224,108,116,93
32080030,2,遠野市,材木町,0,,,230,110,120,104
32080040,2,遠野市,穀町,0,,,310,128,182,169
32080050,2,遠野市,東穀町,0,,,274,117,157,126
32080060,2,遠野市,東舘町,0,,,488,234,254,237
32080070,2,遠野市,中央通り,0,,,391,175,216,181
32080080,2,遠野市,新穀町,0,,,156,63,93,73
32080090,2,遠野市,大工町,0,,,355,168,187,141
32080100,2,遠野市,新町,0,,,168,76,92,74
32080110,2,遠野市,六日町,0,,,369,192,177,171
32080120,2,遠野市,下組町,0,,,397,186,211,180
32080130,2,遠野市,鴬崎町,0,,,218,104,114,113
32080140,2,遠野市,遠野町,0,,,1007,465,542,401
32080210,3,遠野市,綾織町,0,,,1561,758,803,548
3208021001,4,遠野市,綾織町新里,0,,,348,161,187,134
3208021002,4,遠野市,綾織町みさ崎,0,,,227,105,122,80
3208021003,4,遠野市,綾織町上綾織,0,,,461,227,234,150
3208021004,4,遠野市,綾織町下綾織,0,,,525,265,260,184
32080310,2,遠野市,小友町,0,,,1100,548,552,387
32080410,3,遠野市,附馬牛町,0,,,1089,533,556,392
3208041001,4,遠野市,附馬牛町上附馬牛,0,,,370,177,193,143
3208041002,4,遠野市,附馬牛町下附馬牛,0,,,377,185,192,129
3208041003,4,遠野市,附馬牛町東禅寺,0,,,306,154,152,107
3208041004,4,遠野市,附馬牛町安居台,0,,,36,17,19,13
32080510,3,遠野市,松崎町,0,,,4596,2208,2388,1805
3208051001,4,遠野市,松崎町駒木,0,,,422,209,213,144
3208051002,4,遠野市,松崎町松崎,0,,,264,135,129,85
3208051003,4,遠野市,松崎町光興寺,0,,,504,250,254,178
3208051004,4,遠野市,松崎町白岩,0,,,3406,1614,1792,1398
32080520,3,遠野市,早瀬町,0,,,1521,763,758,690
3208052001,4,遠野市,早瀬町一丁目,0,,,259,138,121,128
3208052002,4,遠野市,早瀬町二丁目,0,,,563,270,293,254
3208052003,4,遠野市,早瀬町三丁目,0,,,360,185,175,140
3208052004,4,遠野市,早瀬町四丁目,0,,,339,170,169,168
32080610,3,遠野市,土淵町,0,,,1921,956,965,652
3208061001,4,遠野市,土淵町栃内,0,,,607,306,301,215
3208061002,4,遠野市,土淵町山口,0,,,119,57,62,38
3208061003,4,遠野市,土淵町土淵,0,,,689,336,353,236
3208061004,4,遠野市,土淵町柏崎,0,,,300,149,151,98
3208061005,4,遠野市,土淵町飯豊,0,,,206,108,98,65
32080710,3,遠野市,青笹町,0,,,2406,1167,1239,738
3208071001,4,遠野市,青笹町青笹,0,,,901,434,467,289
3208071002,4,遠野市,青笹町糠前,0,,,1048,510,538,329
3208071003,4,遠野市,青笹町中沢,0,,,457,223,234,120
32080810,3,遠野市,上郷町,0,,,2305,1134,1171,854
3208081001,4,遠野市,上郷町細越,0,,,645,313,332,248
3208081002,4,遠野市,上郷町佐比内,0,,,503,253,250,171
3208081003,4,遠野市,上郷町板沢,0,,,581,280,301,228
3208081004,4,遠野市,上郷町平倉,0,,,457,222,235,161
3208081005,4,遠野市,上郷町平野原,0,,,43,23,20,15
3208081006,4,遠野市,上郷町来内,0,,,76,43,33,31
32080820,3,遠野市,宮守町,0,,,3914,1860,2054,1349
3208082001,4,遠野市,宮守町上宮守,0,,,407,190,217,121
3208082002,4,遠野市,宮守町下宮守,0,,,1502,705,797,557
3208082003,4,遠野市,宮守町上鱒沢,0,,,252,112,140,90
3208082004,4,遠野市,宮守町下鱒沢,0,,,666,331,335,225
3208082005,4,遠野市,宮守町達曽部,0,,,1087,522,565,356
3209,1,一関市,,0,,,111932,54254,57678,42232
32090010,2,一関市,八幡町,0,,,195,88,107,92
32090020,2,一関市,城内,0,,,231,110,121,115
32090030,2,一関市,台町,0,,,397,186,211,156
32090040,2,一関市,高崎町,0,,,93,40,53,38
32090050,2,一関市,宮坂町,0,,,188,84,104,90
32090060,2,一関市,旭町,0,,,181,76,105,96
32090070,2,一関市,千代田町,0,,,164,78,86,75
32090080,2,一関市,新大町,0,,,379,174,205,197
32090090,2,一関市,駅前,0,,,71,37,34,35
32090101,2,一関市,南新町,0,,,197,101,96,123
32090102,2,一関市,字新山,0,,,10,4,6,7
32090110,2,一関市,字釣山,0,,,196,93,103,90
32090120,2,一関市,字広街,0,,,14,8,6,8
32090130,2,一関市,字台町,0,,,141,67,74,60
32090140,2,一関市,田村町,0,,,334,167,167,182
32090150,2,一関市,大手町,0,,,322,155,167,133
32090160,2,一関市,地主町,0,,,188,85,103,85
32090170,2,一関市,磐井町,0,,,278,155,123,142
32090180,2,一関市,桜木町,0,,,236,114,122,114
32090190,2,一関市,大町,0,,,112,61,51,54
32090200,2,一関市,上大槻街,0,,,223,93,130,105
32090210,2,一関市,東地主町,0,,,106,46,60,57
32090220,2,一関市,字北豊隆,0,,,621,294,327,276
32090230,2,一関市,字北十軒街,0,,,106,52,54,51
32090240,2,一関市,字久保,0,,,279,145,134,100
32090250,2,一関市,桜街,0,,,21,9,12,9
32090260,2,一関市,字下大槻街,0,,,18,9,9,7
32090270,2,一関市,字東花王町,0,,,101,52,49,55
32090280,2,一関市,字南十軒街,0,,,45,21,24,23
32090290,2,一関市,豊町,0,,,116,59,57,65
32090300,2,一関市,字要害,0,,,380,183,197,170
32090310,2,一関市,字宇南,0,,,104,51,53,46
32090320,2,一関市,五十人町,0,,,230,108,122,111
32090330,2,一関市,字散田,0,,,279,137,142,132
32090340,2,一関市,字吸川街,0,,,64,32,32,26
32090350,2,一関市,字鳴神,0,,,120,54,66,54
32090360,2,一関市,字二本木,0,,,131,69,62,56
32090370,2,一関市,字沼田,0,,,116,59,57,45
32090380,2,一関市,字樋渡,0,,,86,39,47,35
32090390,2,一関市,字南豊隆,0,,,133,56,77,72
32090401,2,一関市,字機織山,0,,,8,3,5,4
32090402,2,一関市,字沢,0,,,1028,486,542,420
32090410,2,一関市,字機織山,0,,,276,136,140,111
32090421,2,一関市,字相去,0,,,56,30,26,26
32090422,2,一関市,字柳町,0,,,2,1,1,1
32090423,2,一関市,字柄貝,0,,,-,-,-,-
32090440,2,一関市,字西沢,0,,,14,5,9,5
32090450,2,一関市,関が丘,0,,,1898,866,1032,938
32091010,2,一関市,宮下町,0,,,582,269,313,293
32091020,2,一関市,宮前町,0,,,616,299,317,267
32091030,2,一関市,五代町,0,,,205,99,106,100
32091040,2,一関市,竹山町,0,,,84,41,43,43
32091050,3,一関市,中央町,0,,,403,195,208,192
3209105001,4,一関市,中央町一丁目,0,,,259,129,130,133
3209105002,4,一関市,中央町二丁目,0,,,144,66,78,59
32091060,3,一関市,青葉,0,,,633,281,352,321
3209106001,4,一関市,青葉一丁目,0,,,370,160,210,182
3209106002,4,一関市,青葉二丁目,0,,,263,121,142,139
32091070,2,一関市,幸町,0,,,213,93,120,95
32091080,3,一関市,末広,0,,,964,460,504,443
3209108001,4,一関市,末広一丁目,0,,,447,215,232,219
3209108002,4,一関市,末広二丁目,0,,,517,245,272,224
32091090,2,一関市,銅谷町,0,,,400,168,232,194
32091100,3,一関市,山目,0,,,5534,2651,2883,2405
3209110001,4,一関市,山目字三反田,0,,,465,214,251,222
3209110002,4,一関市,山目字十二神,0,,,27,12,15,12
3209110003,4,一関市,山目字十二神,0,,,611,299,312,259
3209110004,4,一関市,山目字向野,0,,,32,15,17,16
3209110005,4,一関市,山目字泥田山下,0,,,196,88,108,9
3209110006,4,一関市,山目字才天,0,,,288,138,150,126
3209110007,4,一関市,山目字才天,0,,,440,211,229,228
3209110008,4,一関市,山目字立沢,0,,,291,132,159,135
3209110009,4,一関市,山目字境,0,,,623,301,322,274
3209110010,4,一関市,山目字中野,0,,,615,306,309,284
3209110011,4,一関市,山目字前田,0,,,47,24,23,25
3209110012,4,一関市,山目字前田,0,,,166,83,83,71
3209110013,4,一関市,山目字大槻,0,,,194,99,95,96
3209110014,4,一関市,山目字寺前,0,,,236,118,118,100
3209110015,4,一関市,山目字泥田,0,,,337,162,175,171
3209110016,4,一関市,山目字沢内,0,,,322,129,193,117
3209110017,4,一関市,山目字館,0,,,644,320,324,260
32091110,3,一関市,赤荻,0,,,5178,2519,2659,1962
3209111001,4,一関市,赤荻字上谷地,0,,,136,66,70,51
3209111002,4,一関市,赤荻字口袋,0,,,29,12,17,7
3209111003,4,一関市,赤荻字堺,0,,,345,168,177,155
3209111004,4,一関市,赤荻字下谷地,0,,,326,159,167,135
3209111005,4,一関市,赤荻字鶴巻,0,,,230,115,115,100
3209111006,4,一関市,赤荻字野中,0,,,292,142,150,117
3209111007,4,一関市,赤荻字松木,0,,,219,103,116,88
3209111008,4,一関市,赤荻字鬼吉,0,,,305,153,152,118
3209111009,4,一関市,赤荻字上袋,0,,,337,156,181,108
3209111010,4,一関市,赤荻字荻野,0,,,907,424,483,322
3209111011,4,一関市,赤荻字亀田,0,,,162,78,84,69
3209111012,4,一関市,赤荻字桜町,0,,,234,120,114,102
3209111013,4,一関市,赤荻字槻本,0,,,451,210,241,157
3209111014,4,一関市,赤荻字宿,0,,,173,83,90,57
3209111015,4,一関市,赤荻字月町,0,,,427,219,208,181
3209111016,4,一関市,赤荻字中条,0,,,40,19,21,15
3209111017,4,一関市,赤荻字宮田,0,,,95,73,22,24
3209111018,4,一関市,赤荻字福泉,0,,,88,39,49,33
3209111019,4,一関市,赤荻字雲南,0,,,130,63,67,44
3209111020,4,一関市,赤荻字笹谷,0,,,123,52,71,38
3209111021,4,一関市,赤荻字外山,0,,,129,65,64,41
32091120,2,一関市,東五代,0,,,457,209,248,241
32092010,3,一関市,山目町,0,,,1107,524,583,442
3209201001,4,一関市,山目町一丁目,0,,,294,132,162,124
3209201002,4,一関市,山目町二丁目,0,,,495,227,268,201
3209201003,4,一関市,山目町三丁目,0,,,318,165,153,117
32092020,2,一関市,蘭梅町,0,,,157,82,75,70
32092030,2,一関市,新町,0,,,190,79,111,66
32092040,3,一関市,中里,0,,,1355,635,720,457
3209204001,4,一関市,中里字沢田,0,,,18,7,11,7
3209204002,4,一関市,中里字沢田,0,,,510,258,252,178
3209204003,4,一関市,中里字大平山,0,,,10,5,5,3
3209204007,4,一関市,中里字在家,0,,,275,116,159,63
3209204009,4,一関市,中里字南白幡,0,,,58,30,28,24
3209204011,4,一関市,中里字神明,0,,,88,35,53,32
3209204012,4,一関市,中里字照井,0,,,39,17,22,16
3209204013,4,一関市,中里字舟場,0,,,114,51,63,42
3209204014,4,一関市,中里字南白幡,0,,,221,106,115,82
3209204015,4,一関市,中里字南谷起,0,,,22,10,12,10
32092050,2,一関市,川辺,0,,,-,-,-,-
32092060,2,一関市,石畑,0,,,250,116,134,100
32092070,2,一関市,上日照,0,,,176,80,96,87
32092080,2,一関市,上坊,0,,,392,181,211,165
32092090,2,一関市,町浦,0,,,155,73,82,75
32093010,3,一関市,三関,0,,,3412,1593,1819,1362
3209301001,4,一関市,三関字小沢,0,,,716,310,406,265
3209301002,4,一関市,三関字白崎,0,,,404,199,205,143
3209301003,4,一関市,三関字外山,0,,,59,28,31,19
3209301004,4,一関市,三関字桜町,0,,,282,142,140,125
3209301005,4,一関市,三関字神田,0,,,406,184,222,164
3209301006,4,一関市,三関字外谷起,0,,,188,93,95,89
3209301007,4,一関市,三関字仲田,0,,,740,345,395,295
3209301008,4,一関市,三関字日照,0,,,617,292,325,262
32093020,2,一関市,東台,0,,,-,-,-,-
32093031,2,一関市,中里,0,,,24,10,14,9
32093032,3,一関市,狐禅寺,0,,,1454,716,738,452
3209303201,4,一関市,狐禅寺字久田,0,,,317,166,151,68
3209303202,4,一関市,狐禅寺字大平,0,,,71,39,32,27
3209303203,4,一関市,狐禅寺字八郎沢,0,,,262,102,160,86
3209303204,4,一関市,狐禅寺字舞台,0,,,133,65,68,50
3209303205,4,一関市,狐禅寺字小倉沢,0,,,29,15,14,8
3209303206,4,一関市,狐禅寺字宇南田,0,,,179,92,87,61
3209303207,4,一関市,狐禅寺字川口,0,,,149,77,72,57
3209303208,4,一関市,狐禅寺字草ケ沢,0,,,209,103,106,63
3209303209,4,一関市,狐禅寺字草ケ沢,0,,,105,57,48,32
32093040,3,一関市,滝沢,0,,,2661,1268,1393,914
3209304001,4,一関市,滝沢字藤,0,,,312,160,152,112
3209304002,4,一関市,滝沢字一ノ沢,0,,,138,69,69,49
3209304003,4,一関市,滝沢字苦木,0,,,224,105,119,80
3209304004,4,一関市,滝沢字二ノ沢,0,,,41,21,20,17
3209304005,4,一関市,滝沢字大川原,0,,,398,173,225,134
3209304006,4,一関市,滝沢字芦沢,0,,,451,209,242,111
3209304007,4,一関市,滝沢字水口,0,,,89,44,45,34
3209304008,4,一関市,滝沢字館下,0,,,53,27,26,24
3209304009,4,一関市,滝沢字鶴ケ沢,0,,,216,102,114,80
3209304010,4,一関市,滝沢字八幡下,0,,,149,73,76,48
3209304011,4,一関市,滝沢字九鬼,0,,,105,52,53,44
3209304012,4,一関市,滝沢字鶴ケ沢,0,,,169,86,83,64
3209304013,4,一関市,滝沢字水口,0,,,95,44,51,38
3209304014,4,一関市,滝沢字矢ノ目沢,0,,,221,103,118,79
32093051,2,一関市,萩荘,0,,,98,47,51,26
32093052,3,一関市,真柴,0,,,4486,2145,2341,1629
3209305201,4,一関市,真柴字矢ノ目沢,0,,,257,131,126,105
3209305202,4,一関市,真柴字鹿込,0,,,251,132,119,89
3209305203,4,一関市,真柴字原下,0,,,1159,543,616,337
3209305204,4,一関市,真柴字中田,0,,,309,149,160,126
3209305206,4,一関市,真柴字牧田,0,,,173,87,86,55
3209305207,4,一関市,真柴字八幡,0,,,32,15,17,13
3209305208,4,一関市,真柴字原下,0,,,95,45,50,30
3209305209,4,一関市,真柴字武奈沢,0,,,50,11,39,1
3209305210,4,一関市,真柴字柳沢,0,,,47,26,21,13
3209305211,4,一関市,真柴字新山,0,,,89,41,48,27
3209305212,4,一関市,真柴字千刈田,0,,,8,2,6,4
3209305213,4,一関市,真柴字宮沢,0,,,463,210,253,193
3209305214,4,一関市,真柴字中田,0,,,1553,753,800,636
32093060,2,一関市,南町,0,,,239,109,130,121
32094010,3,一関市,厳美町,0,,,2863,1424,1439,1002
3209401001,4,一関市,厳美町字上野,0,,,189,92,97,70
3209401002,4,一関市,厳美町字古館,0,,,131,61,70,49
3209401003,4,一関市,厳美町字宿,0,,,109,51,58,40
3209401004,4,一関市,厳美町字滝ノ上,0,,,242,123,119,89
3209401005,4,一関市,厳美町字山口,0,,,278,132,146,82
3209401006,4,一関市,厳美町字入道,0,,,99,52,47,31
3209401007,4,一関市,厳美町字小河原,0,,,63,31,32,18
3209401008,4,一関市,厳美町字天王,0,,,97,48,49,39
3209401009,4,一関市,厳美町字天王,0,,,136,69,67,39
3209401010,4,一関市,厳美町字下真坂,0,,,88,44,44,32
3209401011,4,一関市,厳美町字沖要害,0,,,92,45,47,28
3209401012,4,一関市,厳美町字岡山,0,,,34,19,15,15
3209401013,4,一関市,厳美町字若井原,0,,,55,32,23,21
3209401014,4,一関市,厳美町字上ノ台,0,,,328,159,169,126
3209401015,4,一関市,厳美町字舟卸,0,,,115,58,57,40
3209401016,4,一関市,厳美町字南滝ノ上,0,,,60,24,36,21
3209401017,4,一関市,厳美町字上ノ台,0,,,117,62,55,35
3209401018,4,一関市,厳美町字宮田,0,,,213,110,103,65
3209401019,4,一関市,厳美町字山梨,0,,,93,46,47,32
3209401020,4,一関市,厳美町字中上,0,,,105,50,55,38
3209401021,4,一関市,厳美町字横森,0,,,67,32,35,27
3209401022,4,一関市,厳美町字下り松,0,,,21,11,10,10
3209401023,4,一関市,厳美町字下り松,0,,,82,44,38,29
3209401024,4,一関市,厳美町,0,,,10,6,4,9
3209401025,4,一関市,厳美町字市野々原,0,,,26,16,10,10
3209401026,4,一関市,厳美町字祭畤,0,,,13,7,6,7
32095010,3,一関市,萩荘,0,,,7977,4048,3929,3091
3209501001,4,一関市,萩荘字高梨南方,0,,,16,6,10,8
3209501002,4,一関市,萩荘字大清水,0,,,234,109,125,91
3209501003,4,一関市,萩荘字川崎,0,,,463,233,230,231
3209501004,4,一関市,萩荘字小萩,0,,,111,56,55,41
3209501005,4,一関市,萩荘字下中田,0,,,125,63,62,65
3209501006,4,一関市,萩荘字高梨南方,0,,,5,4,1,2
3209501007,4,一関市,萩荘字中町,0,,,157,85,72,65
3209501008,4,一関市,萩荘字本町,0,,,174,77,97,78
3209501009,4,一関市,萩荘字脇田郷,0,,,234,119,115,136
3209501010,4,一関市,萩荘字白山田,0,,,978,508,470,450
3209501011,4,一関市,萩荘字鍋倉,0,,,19,11,8,4
3209501012,4,一関市,萩荘字境ノ神,0,,,578,278,300,197
3209501013,4,一関市,萩荘字境ノ神,0,,,176,86,90,54
3209501014,4,一関市,萩荘字下モ下釜,0,,,102,45,57,31
3209501015,4,一関市,萩荘字上川台,0,,,165,72,93,50
3209501016,4,一関市,萩荘字越河,0,,,722,328,394,193
3209501017,4,一関市,萩荘字梨木平,0,,,111,54,57,34
3209501018,4,一関市,萩荘字上大桑,0,,,147,64,83,47
3209501019,4,一関市,萩荘字霜後,0,,,73,47,26,35
3209501020,4,一関市,萩荘字八森,0,,,281,158,123,96
3209501021,4,一関市,萩荘字赤猪子,0,,,142,66,76,49
3209501022,4,一関市,萩荘字外山,0,,,118,57,61,42
3209501023,4,一関市,萩荘字外山,0,,,53,27,26,15
3209501024,4,一関市,萩荘字堂ノ沢,0,,,155,77,78,49
3209501025,4,一関市,萩荘字栃倉,0,,,190,100,90,61
3209501026,4,一関市,萩荘字長倉,0,,,41,21,20,11
3209501027,4,一関市,萩荘字栃倉,0,,,-,-,-,-
3209501028,4,一関市,萩荘字下モ下釜,0,,,496,262,234,235
3209501029,4,一関市,萩荘字釜ケ渕,0,,,285,137,148,118
3209501030,4,一関市,萩荘字高梨北方,0,,,244,110,134,113
3209501031,4,一関市,萩荘字高梨東,0,,,141,75,66,55
3209501032,4,一関市,萩荘字高梨南方,0,,,651,431,220,146
3209501033,4,一関市,萩荘字大清水,0,,,89,38,51,42
3209501034,4,一関市,萩荘字駒下,0,,,227,107,120,108
3209501035,4,一関市,萩荘字箱清水,0,,,176,90,86,102
3209501036,4,一関市,萩荘字谷起島西方,0,,,98,47,51,37
32096010,3,一関市,町丁字コード6010の計,0,,,2257,1122,1135,730
3209601001,4,一関市,舞川字木戸,0,,,122,55,67,46
3209601002,4,一関市,舞川字榎木,0,,,100,51,49,31
3209601003,4,一関市,舞川字大平,0,,,27,15,12,7
3209601004,4,一関市,舞川字水無沢,0,,,131,62,69,47
3209601005,4,一関市,舞川字蓬田,0,,,115,58,57,34
3209601006,4,一関市,舞川字一本松,0,,,147,68,79,44
3209601007,4,一関市,舞川字堀切,0,,,95,49,46,31
3209601008,4,一関市,舞川字館ノ越,0,,,62,34,28,18
3209601009,4,一関市,舞川字西平,0,,,126,67,59,38
3209601010,4,一関市,舞川字清水,0,,,104,54,50,28
3209601011,4,一関市,舞川字山根,0,,,144,78,66,43
3209601012,4,一関市,舞川字山根,0,,,110,58,52,35
3209601013,4,一関市,舞川字根岸,0,,,58,28,30,19
3209601014,4,一関市,舞川字三ツ森,0,,,93,41,52,29
3209601015,4,一関市,舞川字岩沢,0,,,59,31,28,20
3209601016,4,一関市,舞川字小塚,0,,,52,30,22,18
3209601017,4,一関市,舞川字外大久保,0,,,163,73,90,53
3209601018,4,一関市,舞川字中入,0,,,162,76,86,58
3209601019,4,一関市,舞川字原沢,0,,,90,47,43,36
3209601020,4,一関市,舞川字中里,0,,,24,12,12,10
3209601021,4,一関市,舞川字原沢,0,,,54,28,26,19
3209601022,4,一関市,舞川字折ノ口,0,,,128,67,61,40
3209601023,4,一関市,舞川字折ノ口,0,,,91,40,51,26
3209601024,4,一関市,川辺字中島,0,,,-,-,-,-
32097010,3,一関市,弥栄,0,,,932,475,457,319
3209701001,4,一関市,弥栄字内ノ目,0,,,90,49,41,32
3209701002,4,一関市,弥栄字丑子畑,0,,,82,36,46,30
3209701003,4,一関市,弥栄字鶴巻,0,,,81,44,37,26
3209701004,4,一関市,弥栄字運南田,0,,,33,19,14,11
3209701005,4,一関市,弥栄字茄子沢,0,,,111,54,57,38
3209701006,4,一関市,弥栄字沼畑,0,,,175,92,83,61
3209701007,4,一関市,弥栄字大奈良,0,,,121,63,58,41
3209701008,4,一関市,弥栄字一ノ沢,0,,,120,65,55,40
3209701009,4,一関市,弥栄字川底,0,,,24,11,13,10
3209701010,4,一関市,弥栄字北ノ沢,0,,,95,42,53,30
32097020,2,一関市,永井,0,,,1965,953,1012,629
32097030,2,一関市,涌津,0,,,2750,1308,1442,976
32097040,2,一関市,油島,0,,,1184,590,594,385
32097050,2,一関市,花泉,0,,,2500,1187,1313,906
32097060,2,一関市,老松,0,,,1215,593,622,390
32097070,2,一関市,日形,0,,,669,325,344,244
32097080,2,一関市,金沢,0,,,1884,908,976,636
32097090,3,一関市,大原,0,,,3054,1483,1571,1110
3209709001,4,一関市,大原字大杉,0,,,136,72,64,46
3209709002,4,一関市,大原字古小屋,0,,,106,56,50,38
3209709003,4,一関市,大原字当摩,0,,,86,44,42,37
3209709004,4,一関市,大原字中田,0,,,214,109,105,64
3209709005,4,一関市,大原字和田戸,0,,,209,109,100,69
3209709006,4,一関市,大原字沼ノ沢,0,,,163,73,90,54
3209709007,4,一関市,大原字上川原,0,,,86,43,43,32
3209709008,4,一関市,大原字外大久保,0,,,79,44,35,31
3209709009,4,一関市,大原字和野,0,,,181,89,92,65
3209709010,4,一関市,大原字山谷沢,0,,,307,129,178,80
3209709011,4,一関市,大原字若宮,0,,,89,46,43,33
3209709012,4,一関市,大原字跡ノ沢,0,,,117,59,58,52
3209709013,4,一関市,大原字山吹,0,,,248,118,130,89
3209709014,4,一関市,大原字川内,0,,,167,70,97,62
3209709015,4,一関市,大原字中島,0,,,220,105,115,92
3209709016,4,一関市,大原字矢ノ目,0,,,90,41,49,42
3209709017,4,一関市,大原字一六,0,,,62,32,30,28
3209709018,4,一関市,大原字一六,0,,,221,105,116,87
3209709019,4,一関市,大原字立町,0,,,121,58,63,49
3209709020,4,一関市,大原字立町,0,,,152,81,71,60
32097100,3,一関市,摺沢,0,,,2791,1337,1454,1120
3209710001,4,一関市,摺沢字上摺沢沖,0,,,275,128,147,114
3209710002,4,一関市,摺沢字大森,0,,,165,82,83,57
3209710003,4,一関市,摺沢字栃折沢,0,,,113,57,56,40
3209710004,4,一関市,摺沢字源八,0,,,42,19,23,21
3209710005,4,一関市,摺沢字金山沢,0,,,37,15,22,15
3209710006,4,一関市,摺沢字北長者,0,,,94,48,46,24
3209710007,4,一関市,摺沢字松原新田,0,,,68,26,42,23
3209710008,4,一関市,摺沢字松原新田,0,,,52,28,24,27
3209710009,4,一関市,摺沢字中羽根折沢,0,,,53,29,24,24
3209710010,4,一関市,摺沢字栃折沢,0,,,135,70,65,64
3209710011,4,一関市,摺沢字摺沢駅,0,,,71,37,34,27
3209710012,4,一関市,摺沢字堀河ノ沢,0,,,253,110,143,94
3209710013,4,一関市,摺沢字雲南田,0,,,141,67,74,49
3209710014,4,一関市,摺沢字流矢,0,,,88,45,43,29
3209710015,4,一関市,摺沢字魚集,0,,,61,28,33,21
3209710016,4,一関市,摺沢字上堺ノ沢,0,,,99,42,57,46
3209710017,4,一関市,摺沢字街道下,0,,,210,102,108,91
3209710018,4,一関市,摺沢字新右衛門土手,0,,,164,82,82,58
3209710019,4,一関市,摺沢字百目木,0,,,218,100,118,90
3209710020,4,一関市,摺沢字観音堂,0,,,126,62,64,63
3209710021,4,一関市,摺沢字堀河ノ沢,0,,,153,79,74,75
3209710022,4,一関市,摺沢字荒屋敷,0,,,173,81,92,68
32097111,3,一関市,沖田,0,,,1059,514,545,395
3209711101,4,一関市,沖田字八日町,0,,,219,112,107,90
3209711102,4,一関市,沖田字市道,0,,,135,68,67,50
3209711103,4,一関市,沖田字大住,0,,,63,38,25,30
3209711104,4,一関市,沖田字赤菅,0,,,164,76,88,63
3209711105,4,一関市,沖田字大門,0,,,142,70,72,49
3209711106,4,一関市,沖田字大平,0,,,123,58,65,43
3209711107,4,一関市,沖田字狩集前,0,,,129,50,79,41
3209711108,4,一関市,沖田字枇杷木,0,,,84,42,42,29
32097112,3,一関市,鳥海,0,,,1007,501,506,366
3209711201,4,一関市,鳥海字清水,0,,,23,14,9,17
3209711209,4,一関市,鳥海字小山,0,,,100,50,50,35
3209711210,4,一関市,鳥海字古戸前,0,,,234,108,126,90
3209711211,4,一関市,鳥海字西小森,0,,,154,81,73,57
3209711212,4,一関市,鳥海字上野,0,,,98,48,50,29
3209711213,4,一関市,鳥海字東丑石,0,,,125,64,61,49
3209711214,4,一関市,鳥海字西丑石,0,,,169,84,85,58
3209711215,4,一関市,鳥海字安原,0,,,104,52,52,31
32097113,3,一関市,中川,0,,,781,385,396,294
3209711316,4,一関市,中川字野田,0,,,134,70,64,55
3209711317,4,一関市,中川字新城,0,,,119,63,56,42
3209711318,4,一関市,中川字根岸,0,,,102,48,54,41
3209711319,4,一関市,中川字篠ケ崎,0,,,124,65,59,43
3209711320,4,一関市,中川字川ノ畑,0,,,115,49,66,44
3209711321,4,一関市,中川字川又,0,,,187,90,97,69
32097120,3,一関市,猿沢,0,,,1560,776,784,545
3209712001,4,一関市,猿沢字町方,0,,,153,71,82,51
3209712002,4,一関市,猿沢字町方,0,,,98,50,48,44
3209712003,4,一関市,猿沢字倉林,0,,,154,80,74,58
3209712004,4,一関市,猿沢字宿通前,0,,,149,77,72,46
3209712005,4,一関市,猿沢字大久保,0,,,88,38,50,26
3209712006,4,一関市,猿沢字七ツ森,0,,,92,43,49,34
3209712007,4,一関市,猿沢字地ノ神,0,,,105,57,48,38
3209712008,4,一関市,猿沢字荒谷,0,,,147,73,74,48
3209712009,4,一関市,猿沢字清水川,0,,,70,34,36,22
3209712010,4,一関市,猿沢字清水田,0,,,122,60,62,46
3209712011,4,一関市,猿沢字板倉,0,,,234,113,121,81
3209712012,4,一関市,猿沢字板倉,0,,,101,56,45,34
3209712013,4,一関市,猿沢字長洞,0,,,47,24,23,17
32097131,3,一関市,曽慶,0,,,1120,552,568,361
3209713101,4,一関市,曽慶字角地,0,,,72,40,32,29
3209713102,4,一関市,曽慶字大森,0,,,253,120,133,67
3209713103,4,一関市,曽慶字小森,0,,,152,68,84,49
3209713104,4,一関市,曽慶字柳森,0,,,150,67,83,49
3209713105,4,一関市,曽慶字猫舘,0,,,169,91,78,66
3209713106,4,一関市,曽慶字中居,0,,,128,66,62,39
3209713107,4,一関市,曽慶字七洞,0,,,110,56,54,31
3209713113,4,一関市,曽慶字後沢,0,,,86,44,42,31
32097132,3,一関市,渋民,0,,,946,459,487,315
3209713208,4,一関市,渋民字雄水,0,,,107,54,53,39
3209713209,4,一関市,渋民字佐野脇,0,,,150,79,71,52
3209713210,4,一関市,渋民字小林,0,,,305,138,167,93
3209713211,4,一関市,渋民字大洞地,0,,,184,90,94,64
3209713212,4,一関市,渋民字石合,0,,,200,98,102,67
32097140,3,一関市,千厩,0,,,5377,2567,2810,2181
3209714001,4,一関市,千厩字北方,0,,,629,280,349,223
3209714002,4,一関市,千厩字町浦,0,,,547,276,271,244
3209714003,4,一関市,千厩字北方,0,,,678,327,351,302
3209714004,4,一関市,千厩字北方,0,,,236,111,125,107
3209714005,4,一関市,千厩字前田,0,,,827,374,453,325
3209714006,4,一関市,千厩字宮田,0,,,620,302,318,263
3209714007,4,一関市,千厩字草井沢,0,,,739,360,379,301
3209714008,4,一関市,千厩字鳥羽,0,,,714,350,364,259
